volume,SMA_10,EMA_10,MACD,Signal_Line,RSI,Middle_Band,Upper_Band,Lower_Band,returns
156265.75402213476,95.86360917000655,96.65365761884313,0.2434506469552388,-0.09066259563324,49.33905218283549,96.16103366549308,100.860708321356,91.46135900963016,0.010055840261741666
144147.94345432034,96.27306732407791,96.62507611836824,0.2194322873180709,-0.0281825980327933,52.28471550289551,96.07166716495075,100.6680700397062,91.47526429019534,-0.012038052493063223
179176.75459160274,96.50994189187708,96.73608369724715,0.2478806772969477,0.027357910327055,58.9120392984603,96.07806463292012,100.68085519490124,91.475274070939,0.007577471771809341
152196.90143760922,96.88662457627224,96.68525878989828,0.2140624711595791,0.064875996646898,57.14114544663332,96.0524913075819,100.6400678757718,91.464914739392,-0.007927260739689523
177280.0003269695,97.2074973079286,96.43580266554268,0.1062562171723726,0.0731834253302113,55.08360123517041,95.87908701631724,100.28967898900406,91.4684950436304,-0.011781915741091886
238171.8998396489,96.9253975623649,96.08948030259953,-0.0337487865879637,0.0517321504463995,55.46065052147661,95.66276067227496,99.87612189297012,91.44939945157978,-0.008193095986881893
186761.5972040193,96.71485590098531,95.99487385961108,-0.0694226498520009,0.0274424615225385,51.95811715802235,95.54406297969798,99.61811546027492,91.47001049912106,0.010895729117095465
139895.56146699173,96.18614040641826,95.54341069980605,-0.243058029838366,-0.0267624843634541,52.29887788611797,95.4394255628759,99.61226177537196,91.26658935037985,-0.021456356888799544
176481.61217266732,95.64635526713066,95.06954736315716,-0.4172247275243137,-0.1049759624908581,52.30593816292591,95.38940400722704,99.6604808927262,91.11832712172787,-0.006158378437811751
146792.6238521229,95.31945892705129,94.77122985853184,-0.5129124191021361,-0.1866643791748727,35.18718122607271,95.37376262680256,99.67238854655535,91.07513670704974,0.0052491976908046745
120244.270359297,94.84121080652388,94.42881411589926,-0.6212792771568303,-0.2736735284590106,32.26482706849448,95.35240998826524,99.69800279216884,91.00681718436164,-0.005791333701674062
91794.49227214034,94.41601787217849,94.03137096617571,-0.7462614843903452,-0.3682660635727237,24.77252112530998,95.3445425981282,99.71312134673286,90.97596384952354,-0.006946314801675624
111209.84275288186,93.9139820342894,93.69962870534955,-0.8380843163191685,-0.4622893084334041,25.61560397495481,95.21196196308324,99.79789057789738,90.6260333482691,-0.00040343488275906836
80764.18374035822,93.5970164269452,93.62491567929402,-0.8197915868439622,-0.5338260375465552,35.79942947030378,95.24182050160871,99.76602647401288,90.71761452920454,0.011711824030668838
116460.42248633504,93.37093458180284,93.52238922598298,-0.8130743974085846,-0.589698374031243,29.537396415211816,95.28921594486572,99.69371563030788,90.88471625942356,-0.002440068806455198
121612.26641415298,93.0590887386112,93.14038504290792,-0.9216834231765604,-0.6561169379165946,28.372341154848684,94.99224315048804,99.6042377400508,90.38024856092528,-0.0176079761639234
119144.55764969072,92.68812768969494,92.90778403993946,-0.962898903572082,-0.7174892642145441,26.542634878976276,94.70149179534012,99.334015510216,90.06896808046423,0.004801258313845036
152378.75007535797,92.46968501222798,92.62194037309452,-1.0239300613853717,-0.7787901553456874,27.124244344178663,94.32791270932312,98.76710432105526,89.88872109759097,-0.005719801305861916
138264.61101607606,92.35355882291026,92.46946108304354,-1.0258872246521804,-0.8282177817800886,33.160089904734974,93.99995704502048,98.15000583325616,89.84990825678476,0.004896493823005166
192132.32944699223,92.15902432415712,92.29085384516247,-1.0382698203448228,-0.8702337743763984,34.764106498988696,93.7392416256042,97.82934242309584,89.64914082811254,-0.0032271212846893826
176460.5434805765,91.99689133630848,92.1052593272148,-1.052688630651545,-0.906728626429752,26.647553259316467,93.41905107141618,97.20333157672468,89.63477056610768,-0.002372843033303762
125729.97272631874,92.04443116406672,92.2173876010721,-0.9403364080332466,-0.9134507546058726,45.35997468245863,93.23022451812258,96.73404372010448,89.7264053161407,0.015903008490058435
230286.37257934717,92.16830883966172,92.44117407700509,-0.7856231414946961,-0.8878834919659079,52.87147303248791,93.04114543697555,96.00237424241308,90.07991663153804,0.00783162983228114
199611.4812077604,92.15817000771692,92.57693794991042,-0.6755941267356889,-0.8454233071675147,48.56419268870475,92.87759321733104,95.36792136333996,90.38726507132212,-0.002784724974192576
161430.52212942214,92.1315502072097,92.61664934264807,-0.612099533689701,-0.7987565198466917,49.42531123422161,92.75124239450624,94.95978676139474,90.54269802761776,-0.004211300020707354
311007.59770962625,92.13645485185336,92.40850067703995,-0.65810560038895,-0.7706253557271384,45.72671956150669,92.59777179523228,94.70689774294934,90.48864584751522,-0.014261285528400336
284071.16594084527,92.13798540102236,92.3118833240556,-0.6550839160256459,-0.7475164236038311,48.23929229034283,92.41305654535864,94.01069188960096,90.81542120111632,0.004429817214209653
319904.2937820445,92.3075510612774,92.44283448164084,-0.555216985665993,-0.7090556783129827,48.64761582340963,92.3886180367527,93.92882544307778,90.84841063042762,0.012570259878103673
356961.8185545347,92.51308859296633,92.69669898736744,-0.4076554864888777,-0.6487745644971542,53.85497430907615,92.43332370793829,94.08908630315128,90.77756111272528,0.008673857390947948
266981.243116605,92.56698821379447,92.5748280570226,-0.4291560252845698,-0.604850229745583,52.94174314279183,92.3630062689758,93.95840090956791,90.7676116283837,-0.019315804374183676
203395.79958229384,92.59206846292687,92.38324502700152,-0.4806598496405598,-0.5800118701206467,48.35013149954958,92.29447989961768,93.91184523675696,90.67711456247838,-0.005490585813163862
214075.34701670747,92.38540274310682,92.0690408442211,-0.5834178568766362,-0.5806930736942204,46.806229985899165,92.21491695358677,93.99100368508942,90.4388302220841,-0.009462144474717493
164271.57905075254,92.2211441032301,92.02110620348756,-0.5669259274414884,-0.5779396243228201,50.0957398713635,92.19472647144592,93.98024202085868,90.40921092203315,0.01268801121628993
130378.48441979768,92.0056629381196,91.84143871304909,-0.6082554727902192,-0.5840028294618369,48.08141892614299,92.08191647291828,93.86137423969134,90.3024587061452,-0.008414016565050364
192901.46672475935,91.80409462029132,91.64838152648284,-0.6536178052835879,-0.5979258897416283,47.934802939780816,91.9678224137505,93.77521518166176,90.16042964583924,-0.002782653490878806
148752.67426905406,91.59496859583652,91.23606738138729,-0.7918929385355256,-0.6367194446443284,35.8762112286787,91.86571172384494,94.00331924351484,89.72810420417504,-0.015410478212310008
151324.71838221108,91.28358966696626,90.78647911148016,-0.93984457819829,-0.6973446528157872,30.01306727568786,91.7107875339943,94.25922516741672,89.16234990057188,-0.006906694241868294
174245.50429426017,90.91957193144847,90.53291523763114,-0.9954113008641912,-0.7569581251713751,34.298403387209774,91.61356149636296,94.36261329935805,88.86450969336785,0.00708097991040102
203755.62302749915,90.48560644430448,90.34499465165598,-1.019090348818381,-0.8093846703300847,36.0370943033963,91.4993475186354,94.40404914516998,88.5946458921008,0.0012022272883309704
320800.9273013573,90.26360375914363,90.24706985458072,-1.0017397775455097,-0.8478557507299288,42.27937016699642,91.41529598646906,94.417110610129,88.41348136280914,0.003430772889982281
256497.9002976365,90.2683143473817,90.48728833623164,-0.8373637670825644,-0.8457573514278259,48.72813416241759,91.4301914051543,94.43193430659608,88.42844850371252,0.01961835072861473
182867.323591886,90.38967375825908,90.73846725273792,-0.6752557488765092,-0.8116569974720327,44.84739901010332,91.38753825068297,94.33576945951056,88.43930704185533,0.003281724238743955
144728.81382554746,90.42389715736378,90.9946814260354,-0.5184725232798826,-0.7530200566248472,42.14075308710316,91.32252063029696,94.1335910506141,88.5114502099798,0.00303556628718038
133004.0150211283,90.40166506218436,90.9612180774287,-0.4956696183316467,-0.7015499366578891,44.08933347318095,91.20366400015196,93.88048084995054,88.5268471503534,-0.014509401931460997
139644.81950175166,90.33242559456072,90.8023138290505,-0.5294969344501936,-0.6671393189364342,43.17375888549282,91.06826010742604,93.67923796970626,88.45728224514579,-0.007965883124863349
143255.27961423824,90.26596009498611,90.42298857018264,-0.65871020569449,-0.6654534956107919,41.19225478961356,90.93046434541132,93.73542253857376,88.12550615224889,-0.015221000255534523
151412.13966082095,90.26958853206062,90.12783438673756,-0.7457907562303348,-0.6815209528985823,34.88283137989936,90.77658909951344,93.69811153035536,87.85506666867153,0.00094249387730172
137251.2360627895,90.17003280413007,89.8130155471789,-0.8375191845141217,-0.712720607243436,36.22802202118443,90.54480236778927,93.44839646712808,87.64120826845048,-0.004541798572670119
126408.95454496244,90.07595244125928,89.58493174316565,-0.8869488289684426,-0.7475662587557721,38.287050618403455,90.28077944278188,92.86599080257942,87.69556808298434,0.0018351781692105273
141410.56264398413,89.91496930601713,89.33250397031338,-0.9443117417439026,-0.7869153618283111,42.98877611421318,90.08928653258036,92.69732797654966,87.48124508861109,-0.004087417010501526
162234.20794870472,89.48895316321159,88.9644309541961,-1.0490802354611477,-0.8393483434571752,41.65133444504955,89.87863375529665,92.67359755280776,87.08366995778555,-0.010073819157763286
223032.5475884613,88.97293811793425,88.5542826476387,-1.1668455006362706,-0.90484778179089,34.554830690565126,89.68130593809666,92.78557765877304,86.57703421742026,-0.0068663412006987334
335344.32398771914,88.48681073871782,88.32375240398952,-1.1998701233418387,-0.9638522550721969,37.91603274882405,89.45535394804081,92.56649630494132,86.34421159114031,0.0066631254869382595
300545.8989837848,88.20551865498798,88.26447242912725,-1.155494175987016,-1.0021806418384889,40.54129170061564,89.30359185858617,92.38670348885002,86.22048022832233,0.008149563617212863
320774.0617904128,88.11000187180782,88.4222190825817,-1.0173249021774635,-1.005209494069599,36.364938997246966,89.22121373318429,92.22529741096342,86.21713005540515,0.012890859072480554
349780.0506749549,88.09927051264373,88.45612744060941,-0.9391159972451676,-0.991990794134512,32.19795775875045,89.18261530381494,92.19788840158462,86.16734220604526,-0.005871777822473168
263165.0543584748,88.28671759518343,88.85939775505678,-0.7027842387862364,-0.9341494810688266,43.26721560201693,89.27815306362203,92.35788761757952,86.19841850966455,0.023309205315070303
223116.66707288465,88.61653318113501,89.37486891460016,-0.4284072313882348,-0.8330010283403044,54.15881302747338,89.39328299263255,92.65754810937676,86.12901787588834,0.011253211094301552
270320.2521362811,88.8928604008283,89.72886152872591,-0.2382264242345684,-0.7140461048919677,56.00736511007661,89.4844064210438,92.8609584233262,86.1078544187614,-0.004064155302158867
691461.8366066666,89.14131395462917,89.90199865687728,-0.137522883456711,-0.5987414585676597,60.29373894560631,89.52814163032315,92.94467762898296,86.11160563166332,-0.007015983147274585
486892.855949024,89.47022081512311,90.02839387587943,-0.0637424465458877,-0.491741654650887,59.4156951680228,89.47958698916734,92.80030293083946,86.15887104749523,-0.0009256980429087625
457514.64166800136,90.12865101488826,90.62194384334796,0.2094704056446374,-0.3514992410059459,70.68194864687307,89.55079456641127,93.1376386286628,85.96395050415974,0.029755301348728835
338183.92984063114,90.67048921781836,91.00063569174088,0.3742877385658403,-0.2063418437784576,66.90423347955516,89.57864997826809,93.25787154495218,85.899428411584,-0.006304546858666993
273963.6865787873,91.12320147392336,91.27776289180008,0.4848179641227688,-0.0681098811978269,67.91242889954722,89.66436006445568,93.53909573786976,85.7896243910416,-0.0019407168541020203
229138.51607031983,91.47281924103643,91.5233071832339,0.5741270793567992,0.0603375116567578,73.5474714671021,89.79141055642212,93.88498705783152,85.69783405501272,0.0011177671639490683
245891.8176365341,92.1007592608294,92.13509047954304,0.8176034166303623,0.2117906933529619,81.56395242616315,90.10001488673656,94.74561767444963,85.45441209902347,0.02439707763278398
444313.6872965444,92.46630609307286,92.53408895926974,0.9545350267994196,0.3603395605926784,77.21950679854072,90.37651184412816,95.34339119585204,85.40963249240426,-0.00588622867548394
351258.1561914855,92.79668578101608,92.98212471450306,1.104223507155723,0.5091163503463031,77.14417526527666,90.70660948107552,95.98700767522732,85.42621128692373,0.007089011581243865
260757.21494128357,93.48451643059656,93.9308537892728,1.464080204582089,0.7001091216463847,80.302307656301,91.18868841571243,97.33314514682412,85.04423168460075,0.03370428166296069
257471.0370963385,94.3008051075429,94.82415354975085,1.7806445585068218,0.9162162094284568,83.92953528866198,91.72105953108604,98.5777258285334,84.86439323363865,0.006556690275583366
191706.1840214784,95.13112076041584,95.5652763365729,2.0128567815628458,1.135544324188211,81.4600136099996,92.30067078776948,99.53603190225544,85.06530967328352,0.0005698517525425384
166861.94038398738,95.68469369835393,96.15861661621037,2.1661324528326844,1.3416619501673672,79.4182748739518,92.9066723566211,100.1999756230094,85.61336909023281,-0.0007247800593402909
140045.21723672972,96.49672659202236,97.00706411529372,2.4206750427580914,1.5574645688951283,84.55939323581698,93.58360790492036,101.18709423928274,85.98012157055797,0.020200923768912915
128576.66290339152,97.31223280725246,97.6748519843524,2.5809386211790297,1.76215937951097,87.7209346473688,94.21771714058792,101.97352961770306,86.46190466347275,-0.001439924036141349
188594.1142769155,98.00433692826128,98.01566028934587,2.5869505281430207,1.9271176093399272,81.3005237349727,94.73857808464884,102.45542349637554,87.02173267292213,-0.011229647119952335
168081.97351324203,98.27905333896332,97.94650011140315,2.4095794908809154,2.0236099856961127,66.06074618049767,95.18990629989636,102.4389033740989,87.9409092256938,-0.01922683921244095
153625.4143364527,98.6008398203956,97.87394497724098,2.2361497245200894,2.06611793347782,68.5996997535691,95.53357295673425,102.52840236957915,88.53874354388931,-0.0008995973381771272
136472.15248993767,98.96618561369353,98.01536288965036,2.1628360024965616,2.0854615472877254,71.97190252087177,95.8814356973548,102.76345701359269,88.99941438111694,0.011320610161675182
144826.85644557193,99.07366900380744,98.24438208033256,2.130440566842992,2.0944573512010694,72.97928076724861,96.279092717202,102.96818758114529,89.58999785325874,0.006317424508818892
360442.7086521179,99.15258648602914,98.49689028869967,2.109342470444816,2.0974343750504247,68.88844692831758,96.72669579678602,103.02522558450876,90.42816600906326,0.0036082488253090794
263765.67373891326,99.20026338377237,98.6569280195316,2.048353085787056,2.0876181171961514,70.58815816188778,97.16569207209412,102.86035690663137,91.47102723755688,-0.0025702223287829007
456375.1534451179,99.44297922270746,99.12945133160969,2.127039406577609,2.0955023750734707,73.2305454404076,97.56383646053068,103.23182627107016,91.8958466499912,0.018904842938476385
363323.9479893479,99.364015592355,99.29417682076338,2.067128472611799,2.0898275945805445,57.98875201355233,97.93037109218866,103.21012711028668,92.65061507409064,-0.012052293661124147
285351.0613854156,99.46550966602446,99.7306606915857,2.128964125825064,2.097654900830101,61.40120137570207,98.38887123663848,103.26970611651818,93.50803635675877,0.016588086801873292
255590.548822435,99.63229853929082,100.00093809051138,2.115055523778352,2.101135025419984,58.96361866990894,98.81831773377604,103.03066315437768,94.6059723131744,-0.004696912178353441
205367.66042200796,99.98065346942676,100.20419091301892,2.072210151442505,2.095350050624179,58.84215787735069,99.12985340419505,103.02824916443063,95.23145764395944,-0.0009717497046027868
156836.8599581954,100.42934461820188,100.53694863129412,2.0880417913077025,2.093888398760821,55.09408848098636,99.51509221929877,102.90589837494608,96.1242860636514,0.00905399876128099
135403.67954167735,100.82491877629744,100.91340980287885,2.1223583107264687,2.0995823811541454,57.83738163678371,99.89555219499547,102.82919715760396,96.96190723238698,0.0056169972618917985
148613.1514047235,100.93992351387276,100.82461089527064,1.950993803544165,2.069864665631337,53.280023759329886,100.0067962588401,102.83664399450134,97.17694852317884,-0.021270078507838908
171097.99241057676,100.92816097781588,100.58660016208816,1.7219643050532056,2.000284593514189,57.61570091247931,100.04037373192251,102.82774616189388,97.2530013019512,-0.009056149413927184
269492.1308146954,101.0565466203641,100.60011908396032,1.6142561451059692,1.9230789038311935,61.61558749407872,100.12840500206823,102.87508881075956,97.38172119337692,0.011509782620092723
194735.8591853028,101.04197419424295,100.69283960896476,1.5472948582751656,1.847922094718936,59.64272711315831,100.2424767084752,102.9511126306432,97.53384078630722,0.004461787020122898
219532.903502914,101.11373069389428,100.70377904688394,1.4487187521495173,1.7680814262041582,55.92117019569081,100.23887314312462,102.9444355446814,97.53331074156785,-0.0035315514231869516
162520.57890460474,100.9105371562384,100.5145288077292,1.2680295554439027,1.6680710520512114,50.11248705145296,100.1880234111314,102.89691124686938,97.47913557539344,-0.01081956582276744
142500.44784195366,100.4643712112688,99.83107392170083,0.8801168498930139,1.5104802116184424,41.737438800429146,100.0483348752798,103.1548527068256,96.94181704373402,-0.029172096307002682
253501.18527170396,99.9581634430436,99.14483337795728,0.5104311581747396,1.310470400928555,32.29713689253799,99.9694084562352,103.39761865576094,96.54119825670944,-0.007222078424481304
186771.74026170064,99.430207475762,98.71028161645576,0.270653182986436,1.1025069573391773,38.417367190804754,99.92977604698194,103.49160210317127,96.3679499907926,0.0072670348692607245
264967.05358049227,98.85430653423494,98.37177144234398,0.0871808022410931,0.8994417263188154,30.76257837946541,99.83961265526618,103.6221161199869,96.05710919054546,0.0009681893854942558
195266.57908868245,98.27479004486648,97.69142225598048,-0.2345257086377898,0.6726482393268286,27.02705292215947,99.60735677936962,104.04887779952898,95.16583575921028,-0.022908205073326693
161871.7838706286,97.87776046028034,97.3012102125604,-0.4108848196157737,0.4559416275377992,31.61047559581047,99.40296071904812,104.20138608656563,94.6045353515306,0.009673534205805856
119083.9408576106,97.13515033437778,96.5618725326817,-0.7286654487758,0.2190202122746342,23.41391156089702,99.09584847737094,104.63093720349676,93.5607597512451,-0.024181242902151512
107067.87822501606,96.1623220962411,95.62004108854116,-1.117145083184269,-0.048212846817548,18.5184752024398,98.602148145242,105.01747627980268,92.18682001068134,-0.019875114554466555
131382.29208703164,95.24457363295224,94.88467396054206,-1.3933255171247367,-0.3172353808793092,22.066447054001344,98.17915216342324,105.27598171937568,91.08232260747084,0.0021199220792647022
107518.4200828642,94.52062405914624,94.43717087563536,-1.5261944295072425,-0.5590271906051284,27.52617749780231,97.71558060769232,105.05264275238456,90.37851846300008,0.00925886188274827
95850.40779444495,94.0955002820269,94.08573783710392,-1.6064494759586978,-0.7685116476760034,22.282938918355853,97.27993574664784,104.7745635902829,89.78530790301281,0.0008751264725539443
100453.47843905757,93.62993771691916,93.59762646313938,-1.7390166823949187,-0.9626126546199056,18.4121772934552,96.79405057998136,104.49786367678952,89.09023748317323,-0.011925543057336285
121420.17975616523,93.09075436392362,93.19132440800064,-1.826105733376551,-1.1353112703713195,18.802357129226564,96.26048091984282,103.91414778968152,88.60681405000413,-0.0004175016479760485
90541.2678194302,92.63755030216342,93.0322536140605,-1.7974708108364863,-1.267743178464405,25.36832978997792,95.74592841819916,102.97487868414905,88.5169781522493,0.010436065420728058
115497.9669654577,92.58187257624978,93.22149362211742,-1.614427539582863,-1.3370800506881184,40.25406554478728,95.42833131055814,102.34302055671124,88.51364206440503,0.019028449443972084
100925.481321668,92.46236179319958,93.42670354295934,-1.4305176030927953,-1.3557675611690587,43.6035375318269,95.17006112673997,101.82287125334184,88.51725100013806,0.002945311741181733
98818.98838729488,92.62344974756192,93.68470881096177,-1.230594139275496,-1.3307328767903412,42.73442172462865,94.87930004096988,101.00944787172163,88.74915221021809,0.00525260786282522
81995.35966011751,92.8070676598912,93.59984879320882,-1.1897797093836715,-1.3025422433090028,37.62765390891546,94.48469487806616,99.90049951624754,89.06889023988477,-0.017162119585653723
70382.99930457298,93.22246501236324,93.9870572688707,-0.9439015508234688,-1.2308141048118868,53.67412490532783,94.23351932265776,98.82912314383442,89.63791550148109,0.026942406719046685
61125.07481824042,93.53562147529844,94.27213260597584,-0.7544269746107801,-1.1355366787716556,50.034152561494544,94.02812276722234,97.914462023376,90.1417835110687,-0.0018230931402268835
102301.4300929558,93.90155948617496,94.61604836352676,-0.5488250983135146,-1.0181943626800178,61.69456464443114,93.99852988410096,97.80563035486064,90.19142941334128,0.0063701306087859955
148619.0352742552,94.53739100474463,95.18757420034518,-0.2541919969933843,-0.865393889542681,75.99968186646768,94.0836643608319,98.15176319047464,90.01556553118917,0.016594325129160925
164148.07372603728,95.40254218162868,96.0651928782354,0.1594271609959889,-0.6604296794349362,79.45295908198099,94.24664827277616,98.97323795061632,89.520058594936,0.023067198952473333
199983.60697683727,96.2063901634248,96.8451423293383,0.5088276448416877,-0.4265782145796016,78.69843589250598,94.42197023279412,99.77369885798464,89.07024160760358,0.003403886527387323
295922.41415258363,96.78690118825116,97.39660443430104,0.7387467407393586,-0.1935132235158017,75.93782300673267,94.68438688225046,100.56736052858112,88.80141323591981,-0.004750449475590113
437502.59270079446,97.35401816385118,97.87382507219986,0.9218818238058332,0.0295657859485312,82.51791149805565,94.90818997852536,101.25159983434914,88.5647801227016,0.0014330860906097698
480626.0775340888,97.96956067059128,98.44243098350348,1.133020325985754,0.2502566939559805,83.94635877188523,95.29650520907664,102.1397570367794,88.45325338137384,0.009796308044912161
393441.50736771815,98.64364015750525,98.71812963785962,1.2023784913241684,0.4406810534296213,76.74929086677481,95.72535390869822,102.61052571255205,88.8401821048444,-0.010320515396429197
374061.696340037,99.222045317289,99.2263873413728,1.3670421664149757,0.6259532760266947,76.41602219239655,96.22225516482612,103.27872532014392,89.16578500950833,0.015554146664644053
